Timestamp(ms),x,y
61309.96775627136,106,175
61341.951847076416,106,175
61374.51410293579,107,175
61406.808376312256,107,176
61441.01071357727,107,176
61468.585729599,108,176
61500.640630722046,109,177
61531.7006111145,109,177
61561.890840530396,109,177
61592.185497283936,109,177
61623.45194816589,110,178
61654.117822647095,110,179
61686.54131889343,110,179
61718.75,110,179
61750.393867492676,111,179
61780.96294403076,111,179
61812.891721725464,111,180
61844.9604511261,112,180
61877.509117126465,112,180
61909.539222717285,113,181
61945.19352912903,113,181
61972.04351425171,114,181
62003.01933288574,114,181
62036.69738769531,114,181
62066.932916641235,114,181
62097.99289703369,115,181
62127.47359275818,115,181
62157.36365318298,115,182
62191.27416610718,115,182
62222.888708114624,116,182
62254.89687919617,116,182
62285.685539245605,116,182
62313.52424621582,116,182
62345.59893608093,116,183
62377.81095504761,116,183
62411.569118499756,116,183
62441.96891784668,117,183
62472.13006019592,117,183
62502.92992591858,117,184
62533.74218940735,117,184
62565.37938117981,117,184
62596.134185791016,117,184
62626.81794166565,117,184
62656.17251396179,118,184
62686.683654785156,118,184
62718.950510025024,118,184
62751.23739242554,119,184
62783.66923332214,119,184
62817.40379333496,119,184
62848.60324859619,119,184
62880.59687614441,119,184
62911.2594127655,120,183
62943.51410865784,120,183
62975.83079338074,120,183
63007.70831108093,120,183
63040.83156585693,121,183
63068.938970565796,121,183
63099.03860092163,122,184
63131.27613067627,122,184
63163.455963134766,122,184
63195.52230834961,122,183
63227.94842720032,122,183
63259.73868370056,122,184
63290.509939193726,122,183
63320.1117515564,122,183
63352.76126861572,123,183
63385.37359237671,123,183
63416.98908805847,123,183
63446.76423072815,124,183
63477.01573371887,124,183
63510.78987121582,124,183
63543.439626693726,124,183
63573.48680496216,124,184
63604.43115234375,124,184
63631.94727897644,124,184
63662.792682647705,125,184
63695.05572319031,125,184
63724.13921356201,126,184
63753.93056869507,126,184
63787.1630191803,126,184
63816.78247451782,126,184
63846.37665748596,126,184
63879.09650802612,126,184
63908.80107879639,126,183
63939.90254402161,126,183
63967.612743377686,126,184
64000.084400177,126,184
64033.682346343994,126,184
64065.70625305176,126,183
64096.66395187378,126,183
64126.44410133362,126,183
64157.66477584839,127,183
64191.54953956604,127,183
64220.792293548584,127,183
64250.67067146301,127,183
64282.98616409302,128,182
64313.37118148804,128,182
64347.20993041992,128,182
64376.16324424744,127,182
64406.885623931885,127,181
64439.040422439575,127,181
64468.17588806152,128,181
64500.118017196655,128,182
64534.07287597656,128,182
64566.731214523315,128,182
64596.27985954285,128,182
64625.165939331055,128,182
64655.85970878601,128,181
64687.872648239136,128,181
64721.970558166504,128,181
64752.336502075195,128,181
64785.01868247986,128,181
64815.96565246582,128,181
64846.2278842926,128,181
64879.780292510986,128,181
64910.50362586975,128,181
64943.96376609802,127,180
64975.96216201782,127,180
65006.85930252075,127,180
65040.82274436951,127,180
65071.53582572937,127,180
65103.96981239319,128,181
65134.26208496094,128,181
65165.348052978516,128,181
65195.19567489624,128,181
65225.64721107483,128,181
65257.58647918701,128,181
65288.15031051636,128,181
65318.70627403259,128,181
65350.4102230072,129,181
65380.377769470215,129,181
65410.22968292236,129,182
65442.45362281799,129,182
65475.05450248718,129,182
65507.27987289429,129,182
65539.83998298645,129,182
65568.90201568604,129,182
65600.32677650452,128,183
65631.92129135132,128,183
65662.13202476501,129,183
65694.6542263031,129,183
65726.95994377136,129,183
65759.108543396,129,184
65791.58401489258,128,184
65823.81796836853,128,184
65856.02164268494,128,185
65888.46635818481,128,185
65920.65739631653,128,185
65951.38597488403,128,186
65983.97994041443,128,186
66014.58835601807,128,186
66044.85249519348,128,186
66076.60293579102,128,186
66105.08871078491,127,187
66138.05150985718,127,187
66168.43366622925,126,188
66199.37634468079,126,188
66229.97450828552,126,188
66260.48755645752,126,188
66291.33486747742,126,188
66322.06845283508,126,188
66350.57640075684,126,189
66383.40210914612,126,189
66416.88632965088,125,189
66446.65360450745,125,190
66477.44131088257,125,190
66508.15153121948,125,190
66540.47703742981,125,190
66574.9101638794,124,190
66603.62005233765,124,191
66635.33139228821,124,191
66666.61834716797,123,191
66697.81351089478,123,191
66726.92966461182,123,191
66756.507396698,123,191
66786.87787055969,123,191
66820.17254829407,123,191
66849.42770004272,123,191
66879.46891784668,123,191
66909.94167327881,123,191
66941.41292572021,123,191
66971.20976448059,123,191
67000.80299377441,123,192
67034.58523750305,123,192
67062.73055076599,122,192
67092.30518341064,122,192
67126.29342079163,122,192
67155.60054779053,122,192
67187.75391578674,122,192
67220.13521194458,122,192
67252.19082832336,121,192
67284.03377532959,121,192
67316.66016578674,121,192
67348.70266914368,121,192
67379.39095497131,121,192
67408.80012512207,121,192
67440.59157371521,120,192
67470.75343132019,120,192
67502.15196609497,120,192
67532.53746032715,120,192
67563.57979774475,120,192
67593.75953674316,121,192
67625.06699562073,121,192
67653.7013053894,121,192
67685.08124351501,121,192
67715.91639518738,120,191
67749.45259094238,120,191
67780.5027961731,120,191
67809.72862243652,120,191
67841.96543693542,120,191
67874.746799469,120,191
67904.3915271759,120,191
67935.30225753784,120,191
67965.89994430542,119,191
67998.15440177917,119,191
68030.52306175232,119,191
68060.98079681396,119,191
68092.41509437561,119,191
68122.88665771484,119,191
68153.60403060913,119,191
68183.50315093994,119,191
68215.66152572632,118,190
68247.56789207458,117,190
68280.50780296326,117,189
68311.17844581604,117,189
68343.56594085693,117,189
68375.44822692871,116,188
68404.13975715637,116,187
68436.61069869995,116,187
68465.92593193054,115,187
68496.43588066101,115,186
68528.76877784729,115,186
68561.32316589355,114,186
68591.19939804077,114,185
68621.03843688965,114,185
68651.1173248291,113,184
68680.52792549133,113,184
68712.4617099762,113,184
68743.66021156311,113,184
68773.24676513672,112,183
68806.94675445557,111,182
68837.72826194763,111,182
68867.80667304993,111,182
68898.07629585266,110,181
68928.75552177429,110,181
68959.51318740845,110,180
68990.60726165771,110,180
69021.19541168213,110,180
69049.84617233276,110,180
69080.3451538086,110,180
69111.79256439209,110,179
69144.03510093689,110,179
69175.72379112244,110,178
69207.8206539154,111,177
69238.87014389038,111,177
69269.18864250183,111,177
69299.28684234619,111,176
69329.87236976624,111,176
69359.9488735199,111,176
69390.01488685608,111,176
69420.06850242615,111,176
69451.02596282959,111,175
69480.35192489624,111,175
69509.50717926025,111,175
69540.64297676086,111,175
69569.7717666626,110,175
69601.36437416077,110,176
69632.53712654114,110,176
69661.90123558044,110,176
69693.4506893158,110,176
69722.80669212341,110,176
69752.89630889893,109,176
69782.59801864624,109,176
69812.71266937256,109,176
69842.87023544312,109,176
69872.97248840332,109,176
69903.0568599701,110,177
69933.66003036499,110,177
69962.80884742737,110,177
69992.49505996704,110,177
70024.08981323242,110,177
70054.30817604065,110,177
70083.43648910522,110,177
70116.50514602661,109,176
70148.35333824158,109,177
70180.31120300293,109,177
70211.95721626282,109,177
70241.98842048645,109,176
70275.54988861084,109,176
70307.3923587799,108,176
70339.3087387085,108,176
70369.00448799133,108,176
70399.05834197998,108,176
70430.23109436035,108,176
70460.51931381226,107,176
70489.63522911072,107,176
70521.26741409302,107,176
70551.46431922913,107,177
70581.24613761902,107,177
70611.08827590942,108,177
70644.12927627563,108,177
70673.23422431946,108,177
70704.81753349304,108,177
70734.6761226654,108,177
70767.85612106323,108,178
70799.34334754944,108,178
70830.86371421814,108,178
70860.26096343994,108,179
70891.0276889801,108,179
70922.6565361023,108,180
70952.35896110535,107,180
70982.08165168762,107,180
71012.14647293091,107,181
71042.84119606018,108,181
71074.51725006104,108,181
71103.08122634888,108,182
71134.24491882324,108,182
71163.79570960999,108,182
71193.97020339966,108,182
71224.2238521576,108,182
71254.34184074402,108,181
71284.48343276978,107,181
71314.59736824036,107,181
71344.68579292297,107,181
71375.05435943604,107,181
71405.3065776825,107,182
71437.20650672913,107,182
71465.19231796265,106,182
71496.32740020752,106,182
71526.48949623108,106,182
71556.71763420105,106,181
71586.97748184204,106,181
71618.18981170654,105,181
71646.95286750793,105,181
71676.03802680969,105,181
71706.24232292175,105,180
71737.0536327362,105,180
71767.15922355652,105,180
71797.23453521729,105,180
71827.33273506165,105,180
71856.89520835876,105,180
71887.6793384552,105,180
71919.42048072815,105,180
71949.79310035706,105,180
71983.00123214722,105,180
72013.04388046265,105,180
72045.50266265869,105,180
72075.6688117981,105,180
72107.01847076416,105,180
72136.67845726013,105,180
72166.25642776489,105,181
72194.99039649963,105,180
72226.40228271484,105,180
72256.6385269165,104,179
72290.11726379395,104,179
72322.13592529297,104,179
72352.06961631775,104,179
72385.27655601501,104,179
72414.86811637878,104,179
72445.14036178589,104,178
72476.32646560669,104,178
72506.21557235718,104,177
72535.31265258789,104,177
72566.52426719666,103,177
72596.67825698853,103,176
72628.13711166382,103,176
72658.07557106018,103,176
72690.35291671753,103,176
72720.34859657288,103,176
72749.7045993805,103,175
72779.88457679749,103,175
72809.9913597107,104,175
72840.12269973755,104,175
72870.2700138092,103,174
72901.36814117432,103,173
72930.54580688477,103,173
72960.66904067993,103,173
72991.82391166687,103,173
73020.49326896667,103,172
73051.13077163696,102,172
73081.2816619873,102,172
73112.09344863892,102,172
73142.1844959259,102,172
73172.33276367188,102,171
73201.96485519409,103,171
73232.1515083313,103,171
73262.22610473633,102,170
73293.4079170227,102,170
73322.53074645996,102,170
73352.54120826721,101,169
73383.91923904419,101,169
73416.38994216919,102,168
73447.28326797485,102,168
73477.3895740509,102,168
73507.70616531372,102,168
73538.79880905151,102,168
73567.87657737732,102,168
73597.97239303589,101,167
73627.66361236572,101,167
73659.48343276978,101,167
73691.25771522522,101,167
73722.40710258484,102,167
73751.793384552,102,166
73783.41746330261,102,166
73815.10853767395,102,166
73845.2136516571,102,164
73874.88007545471,102,164
73904.98161315918,102,163
73936.11884117126,102,163
73966.36080741882,102,163
73996.56629562378,102,162
74026.2463092804,102,162
74055.93252182007,103,162
74087.43834495544,103,162
74120.73397636414,103,162
74152.49466896057,103,161
74182.65914916992,103,161
74211.79270744324,103,160
74241.9171333313,102,160
74273.0324268341,102,160
74301.80501937866,102,159
74331.94613456726,102,159
74361.60612106323,102,158
74391.75462722778,102,157
74421.91863059998,102,157
74452.56996154785,102,157
74482.8827381134,102,157
74513.34571838379,102,156
74543.4160232544,102,156
74573.96817207336,102,156
74604.72011566162,103,156
74634.93776321411,103,156
74664.51096534729,103,155
74694.58365440369,102,155
74724.66921806335,102,155
74754.75239753723,102,155
74784.68871116638,102,155
74817.83771514893,103,153
74848.09923171997,103,153
74879.67252731323,103,153
74909.60025787354,103,152
74942.04902648926,103,152
74972.07593917847,104,151
75003.95226478577,104,150
75035.8157157898,104,150
75065.72151184082,104,150
75099.78365898132,104,149
75130.09333610535,104,149
75158.95938873291,104,148
75190.05608558655,104,147
75220.21985054016,104,147
75249.78590011597,104,147
75280.23171424866,104,146
75312.20364570618,104,146
75343.56141090393,105,146
75373.15773963928,105,146
75403.72395515442,106,145
75433.78734588623,106,145
75463.89150619507,106,145
75494.46606636047,106,145
75524.75333213806,106,146
75554.31866645813,107,145
75584.52701568604,107,145
75614.6068572998,107,144
75644.17839050293,108,144
75673.259973526,108,144
75704.57887649536,109,144
75734.75909233093,109,144
75764.484167099,109,143
75794.57688331604,110,142
75824.54586029053,110,142
75854.85982894897,110,140
75884.92918014526,110,140
75916.23640060425,110,140
75944.84543800354,111,140
75974.89547729492,111,140
76005.01990318298,111,140
76033.87951850891,111,140
76067.82698631287,111,140
76097.39089012146,112,139
76131.47401809692,112,139
76162.69636154175,113,139
76194.78297233582,112,138
76226.70912742615,112,138
76259.2568397522,113,138
76289.79921340942,114,138
76321.14481925964,114,138
76351.15647315979,116,136
76382.08484649658,116,136
76412.92023658752,116,135
76443.45760345459,117,135
76475.67796707153,117,135
76507.24673271179,118,135
76536.74411773682,118,135
76568.00270080566,118,135
76597.90301322937,119,134
76626.83129310608,119,134
76659.41643714905,119,134
76689.11981582642,119,134
76719.00606155396,120,134
76750.38862228394,122,134
76779.00576591492,122,134
76811.67149543762,122,134
76841.30835533142,122,134
76869.40145492554,123,134
76898.3702659607,123,134
76931.42032623291,123,134
76961.61341667175,124,134
76992.29621887207,124,134
77021.94786071777,124,133
77052.07967758179,125,134
77081.73608779907,125,134
77112.39647865295,126,134
77143.14985275269,126,134
77171.72861099243,127,133
77201.81608200073,128,133
77231.38618469238,128,133
77264.40382003784,128,134
77295.05181312561,129,134
77325.47307014465,129,134
77353.91974449158,130,135
77385.93864440918,130,135
77415.63677787781,132,134
77447.27182388306,132,134
77476.54271125793,132,134
77506.83736801147,132,134
77538.0687713623,132,134
77568.24541091919,132,134
77597.38898277283,133,134
77628.61251831055,133,134
77657.98139572144,133,133
77687.94846534729,133,133
77718.88566017151,133,133
77749.04870986938,132,133
77779.15096282959,132,133
77810.23693084717,132,132
77839.36357498169,132,132
77870.0795173645,133,132
77899.31988716125,133,132
77930.6480884552,133,132
77962.75901794434,134,132
77991.85752868652,135,133
78022.3479270935,135,133
78052.78658866882,135,133
78084.08522605896,135,133
78115.02146720886,135,133
78145.12181282043,136,133
78174.65400695801,136,133
78206.40134811401,135,132
78238.55662345886,135,133
78270.1804637909,135,133
78301.57852172852,136,133
78333.10103416443,136,133
78364.76612091064,135,133
78396.26693725586,136,133
78427.82163619995,136,133
78458.25123786926,136,133
78488.40880393982,136,133
78520.27702331543,136,133
78549.39723014832,137,132
78578.29403877258,137,132
78609.58790779114,137,132
78639.65344429016,137,131
78671.0832118988,137,131
78703.91058921814,137,131
78733.17170143127,137,131
78763.93604278564,137,131
78795.25423049927,137,131
78824.95141029358,137,131
78853.00183296204,137,132
78883.09788703918,137,132
78912.70065307617,138,131
78944.2880153656,137,131
78974.30372238159,137,131
79005.94925880432,137,131
79039.3431186676,137,131
79069.43035125732,137,131
79101.74489021301,137,131
79132.88164138794,137,131
79162.02902793884,136,131
79192.10028648376,136,131
79222.2330570221,136,131
79253.96609306335,136,131
79283.40411186218,136,130
79314.523935318,136,130
79343.61910820007,136,130
79373.73614311218,136,130
79404.14714813232,137,131
79435.78433990479,137,131
79465.36540985107,137,131
79495.60475349426,137,131
79525.47836303711,137,130
79555.06634712219,137,130
79584.75637435913,137,130
79616.37234687805,137,129
79648.29778671265,137,128
79679.93354797363,137,128
79711.11869812012,137,128
79741.64605140686,137,128
79775.25687217712,136,128
79804.16631698608,136,127
79835.78944206238,136,127
79867.54488945007,136,127
79897.78637886047,136,126
79928.40671539307,136,126
79958.5816860199,136,125
79988.68560791016,137,125
80019.69456672668,137,125
80050.10461807251,137,125
80079.74863052368,137,125
80110.35084724426,137,125
80141.14117622375,137,125
80170.23754119873,137,125
80200.3219127655,137,125
80230.5314540863,137,125
80260.27870178223,137,125
80293.64037513733,137,125
80325.08444786072,137,125
80355.54003715515,137,125
80386.87205314636,137,125
80417.17171669006,137,125
80448.74930381775,137,125
80480.6342124939,137,125
80510.83588600159,137,125
80542.50621795654,137,125
80573.3904838562,137,125
80601.46617889404,137,125
80636.40594482422,137,125
80663.46645355225,137,126
80695.06239891052,137,126
80725.2550125122,137,126
80752.98857688904,137,127
80783.3604812622,137,127
80813.9431476593,136,127
80843.5583114624,136,126
80874.17197227478,136,126
80902.47702598572,136,126
80932.40308761597,136,126
80962.48269081116,136,128
80993.37863922119,136,128
81022.49360084534,135,127
81054.1889667511,135,127
81084.4566822052,135,127
81117.91348457336,136,127
81147.93014526367,135,128
81179.10885810852,135,128
81209.2113494873,135,128
81238.35778236389,136,128
81268.47004890442,136,129
81298.57635498047,136,129
81329.48756217957,136,129
81358.58249664307,135,130
81389.9872303009,135,131
81420.1009273529,135,131
81450.34527778625,135,132
81480.4437160492,135,132
81510.39600372314,135,132
81543.76006126404,135,132
81573.67157936096,135,133
81605.16333580017,134,134
81636.56616210938,134,134
81666.6886806488,134,134
81696.78544998169,133,135
81727.49972343445,133,135
81756.73604011536,132,135
81787.71090507507,132,135
81817.30842590332,132,135
81847.29409217834,132,135
81877.84314155579,132,135
81909.0006351471,132,135
81938.40050697327,132,135
81971.87399864197,132,136
82000.46491622925,132,137
82031.08167648315,132,137
82061.29813194275,131,138
82091.44282341003,131,138
82123.10814857483,130,138
82151.72410011292,130,139
82181.89454078674,130,139
82212.0053768158,130,139
82242.10691452026,130,139
82273.26321601868,130,139
82302.88863182068,129,140
82334.54513549805,129,140
82366.23668670654,128,142
82397.83573150635,127,142
82428.3812046051,127,142
82461.79842948914,127,143
82493.93367767334,127,143
82524.54137802124,126,144
82553.11155319214,126,144
82583.04166793823,126,144
82611.61828041077,126,145
82643.21804046631,125,147
82673.30479621887,125,147
82703.39226722717,124,148
82734.05814170837,124,148
82764.25981521606,124,149
82795.34530639648,123,150
82824.46670532227,123,150
82854.54845428467,123,151
82884.3822479248,123,151
82915.83132743835,122,152
82947.62396812439,122,153
82979.28667068481,122,153
83010.8368396759,122,154
83042.18173027039,121,154
83073.32587242126,121,154
83103.11460494995,121,155
83133.28695297241,121,155
83163.41209411621,120,155
83193.01629066467,118,158
